task_id,project_id,wbs_level,task_name,task_category,planned_start_date,planned_end_date,planned_duration_days,task_weight_pct,critical_flag,baseline_sequence_no
14472,22,4,Underground Drainage,Plumbing,2022-06-10,2022-06-27,17,2.49,N,267
14473,22,4,Internal Road Works,Civil,2023-01-20,2023-02-11,22,1.83,Y,358
14474,22,2,Backfilling and Compaction,Civil,2022-12-09,2023-01-13,35,1.58,N,172
14475,22,4,Backfilling and Compaction,Civil,2022-07-22,2022-08-24,33,1.8,Y,238
14476,22,3,Water Supply Line Installation,Plumbing,2022-10-13,2022-11-01,19,1.6,N,163
14477,22,1,Excavation for Foundations,Civil,2023-05-24,2023-07-02,39,1.95,Y,240
14478,22,4,Floor Tiling,Finishing,2023-03-15,2023-03-27,12,1.68,N,157
14479,22,2,Excavation for Foundations,Civil,2023-01-05,2023-02-04,30,0.53,N,439
14480,22,1,Painting and Polishing,Finishing,2022-02-19,2022-03-11,20,1.68,Y,350
14481,22,4,Slab Shuttering and Pouring,Structural,2022-08-04,2022-08-30,26,0.45,Y,468
14482,22,1,Panel Installation,Electrical,2022-03-13,2022-04-03,21,1.05,N,490
14483,22,3,Floor Tiling,Finishing,2022-11-21,2022-12-23,32,1.3,N,350
14484,22,4,Site Clearing and Grading,Civil,2023-02-26,2023-04-05,38,2.23,N,91
14485,22,2,Water Supply Line Installation,Plumbing,2023-03-10,2023-04-12,33,0.92,N,145
14486,22,2,Painting and Polishing,Finishing,2022-10-13,2022-11-19,37,0.46,N,466
14487,22,3,Backfilling and Compaction,Civil,2022-10-17,2022-11-20,34,2.11,Y,112
14488,22,2,Painting and Polishing,Finishing,2023-07-16,2023-08-09,24,0.71,N,258
14489,22,1,Panel Installation,Electrical,2023-01-24,2023-02-25,32,2.68,N,414
14490,22,3,Painting and Polishing,Finishing,2022-06-25,2022-07-31,36,2.95,Y,463
14491,22,3,Column Casting,Structural,2022-08-24,2022-09-11,18,2.8,Y,298
14492,22,2,Column Casting,Structural,2022-08-11,2022-09-15,35,2.71,Y,1
14493,22,4,Cable Pulling,Electrical,2023-03-26,2023-04-08,13,2.77,Y,434
14494,22,1,Floor Tiling,Finishing,2022-12-11,2022-12-27,16,2.3,N,197
14495,22,4,Column Casting,Structural,2022-12-27,2023-01-23,27,2.34,Y,22
14496,22,3,Slab Shuttering and Pouring,Structural,2022-03-07,2022-04-03,27,2.83,Y,108
14497,22,2,Beam Reinforcement Installation,Structural,2023-02-15,2023-02-28,13,1.92,Y,471
14498,22,4,Floor Tiling,Finishing,2022-07-30,2022-09-03,35,1.74,N,281
14499,22,2,Conduit Laying,Electrical,2022-11-01,2022-11-08,7,2.89,Y,152
14500,22,1,Panel Installation,Electrical,2022-09-04,2022-10-10,36,0.94,Y,335
14501,22,3,Panel Installation,Electrical,2022-02-16,2022-02-25,9,2.61,Y,82
14502,22,2,Cable Pulling,Electrical,2022-03-16,2022-03-30,14,2.63,Y,382
14503,22,4,Floor Tiling,Finishing,2022-10-15,2022-11-22,38,0.47,N,246
14504,22,3,Excavation for Foundations,Civil,2022-11-16,2022-12-17,31,1.84,Y,247
14505,22,4,Underground Drainage,Plumbing,2023-03-21,2023-04-07,17,2.58,N,461
14506,22,2,Conduit Laying,Electrical,2022-08-03,2022-09-10,38,0.33,Y,299
14507,22,2,Beam Reinforcement Installation,Structural,2023-07-12,2023-08-13,32,2.28,N,104
14508,22,4,Beam Reinforcement Installation,Structural,2022-03-23,2022-04-16,24,2.75,Y,71
14509,22,4,Painting and Polishing,Finishing,2022-06-24,2022-07-05,11,0.63,N,475
14510,22,3,Excavation for Foundations,Civil,2022-04-03,2022-04-15,12,0.64,Y,342
14511,22,2,Column Casting,Structural,2023-06-22,2023-07-14,22,1.5,N,236
14512,22,1,Water Supply Line Installation,Plumbing,2023-01-20,2023-02-18,29,1.67,Y,242
14513,22,4,Underground Drainage,Plumbing,2022-04-07,2022-05-03,26,1.67,N,366
14514,22,4,Excavation for Foundations,Civil,2022-10-31,2022-12-04,34,1.03,N,143
14515,22,2,Beam Reinforcement Installation,Structural,2022-03-21,2022-04-13,23,1.57,Y,365
14516,22,4,Panel Installation,Electrical,2022-08-08,2022-09-11,34,2.45,Y,200
14517,22,3,Painting and Polishing,Finishing,2023-04-01,2023-05-04,33,1.9,Y,355
14518,22,3,Footing Reinforcement Fixing,Structural,2022-05-04,2022-05-25,21,2.84,Y,105
14519,22,1,Panel Installation,Electrical,2022-02-19,2022-03-22,31,2.67,Y,306
14520,22,3,Slab Shuttering and Pouring,Structural,2022-09-01,2022-09-18,17,0.74,N,23
14521,22,2,Water Supply Line Installation,Plumbing,2022-04-20,2022-05-26,36,1.81,N,265
14522,22,2,Painting and Polishing,Finishing,2022-10-02,2022-10-14,12,0.77,Y,362
14523,22,4,Excavation for Foundations,Civil,2023-03-12,2023-03-22,10,1.37,Y,364
14524,22,1,Internal Road Works,Civil,2022-03-05,2022-04-01,27,2.85,Y,196
14525,22,2,Floor Tiling,Finishing,2022-07-24,2022-08-07,14,1.06,Y,96
14526,22,1,Beam Reinforcement Installation,Structural,2023-04-27,2023-06-03,37,1.5,Y,422
14527,22,2,Excavation for Foundations,Civil,2023-01-26,2023-02-02,7,1.3,N,145
14528,22,2,Internal Road Works,Civil,2022-07-20,2022-08-04,15,1.87,Y,441
14529,22,4,Painting and Polishing,Finishing,2022-05-21,2022-06-01,11,0.73,N,341
14530,22,1,Cable Pulling,Electrical,2022-12-09,2023-01-12,34,1.48,N,330
14531,22,1,Backfilling and Compaction,Civil,2023-02-12,2023-03-17,33,2.21,Y,366
14532,22,1,Water Supply Line Installation,Plumbing,2022-08-17,2022-09-23,37,1.17,Y,204
14533,22,2,Painting and Polishing,Finishing,2022-04-09,2022-05-03,24,2.44,Y,310
14534,22,3,Internal Plastering,Finishing,2022-09-10,2022-10-09,29,0.36,Y,273
14535,22,2,Excavation for Foundations,Civil,2023-05-27,2023-06-11,15,2.83,Y,44
14536,22,1,Panel Installation,Electrical,2023-03-12,2023-04-20,39,2.96,Y,404
14537,22,1,Cable Pulling,Electrical,2022-07-14,2022-08-06,23,0.83,N,90
14538,22,3,Footing Reinforcement Fixing,Structural,2022-11-12,2022-12-08,26,1.45,Y,265
14539,22,2,Internal Plastering,Finishing,2022-06-14,2022-07-04,20,1.39,N,264
14540,22,2,Internal Plastering,Finishing,2023-03-12,2023-04-16,35,1.75,Y,439
14541,22,1,Excavation for Foundations,Civil,2023-06-11,2023-06-21,10,1.5,Y,432
14542,22,1,Panel Installation,Electrical,2023-02-13,2023-03-24,39,0.79,Y,250
14543,22,1,Excavation for Foundations,Civil,2023-05-05,2023-05-27,22,0.38,Y,55
14544,22,4,Beam Reinforcement Installation,Structural,2022-09-06,2022-10-05,29,0.61,Y,45
14545,22,1,Underground Drainage,Plumbing,2023-04-05,2023-04-29,24,2.62,Y,267
14546,22,4,Floor Tiling,Finishing,2022-12-14,2023-01-02,19,0.69,Y,123
14547,22,3,Column Casting,Structural,2023-06-14,2023-07-03,19,2.05,Y,493
14548,22,4,Footing Reinforcement Fixing,Structural,2023-06-07,2023-07-10,33,0.48,Y,421
14549,22,2,Conduit Laying,Electrical,2022-06-12,2022-06-22,10,2.57,N,34
14550,22,1,Floor Tiling,Finishing,2022-11-13,2022-12-06,23,0.66,Y,191
14551,22,1,Column Casting,Structural,2023-06-02,2023-06-18,16,0.63,N,353
14552,22,2,Backfilling and Compaction,Civil,2022-06-24,2022-07-18,24,2.39,N,113
14553,22,4,Beam Reinforcement Installation,Structural,2023-06-08,2023-07-03,25,0.87,N,267
14554,22,1,Beam Reinforcement Installation,Structural,2023-05-19,2023-06-11,23,1.3,Y,490
14555,22,3,Footing Reinforcement Fixing,Structural,2022-08-30,2022-09-06,7,0.31,Y,220
14556,22,2,Painting and Polishing,Finishing,2023-05-26,2023-07-04,39,1.75,Y,218
14557,22,4,Panel Installation,Electrical,2022-04-17,2022-04-30,13,2.03,N,58
14558,22,1,Cable Pulling,Electrical,2023-07-23,2023-08-28,36,1.63,N,364
14559,22,4,Internal Plastering,Finishing,2022-07-20,2022-08-16,27,1.07,Y,277
14560,22,4,Underground Drainage,Plumbing,2022-10-02,2022-11-11,40,2.26,N,468
14561,22,3,Floor Tiling,Finishing,2022-10-03,2022-10-31,28,2.72,Y,284
14562,22,1,Internal Road Works,Civil,2023-03-23,2023-04-03,11,0.56,N,67
14563,22,1,Footing Reinforcement Fixing,Structural,2022-12-16,2023-01-17,32,0.9,Y,233
14564,22,2,Conduit Laying,Electrical,2022-07-18,2022-07-29,11,0.86,Y,407
14565,22,3,Panel Installation,Electrical,2022-09-13,2022-10-09,26,0.45,Y,387
14566,22,2,Floor Tiling,Finishing,2023-07-13,2023-07-21,8,0.3,Y,446
14567,22,4,Underground Drainage,Plumbing,2022-12-13,2022-12-28,15,2.69,Y,182
14568,22,4,Panel Installation,Electrical,2023-02-26,2023-03-06,8,2.85,N,451
14569,22,2,Cable Pulling,Electrical,2023-05-10,2023-05-26,16,0.73,N,148
14570,22,3,Underground Drainage,Plumbing,2022-10-11,2022-11-07,27,1.14,N,249
14571,22,1,Internal Plastering,Finishing,2022-10-31,2022-11-15,15,2.68,Y,353
14572,22,2,Cable Pulling,Electrical,2023-07-20,2023-07-28,8,0.99,N,379
14573,22,1,Backfilling and Compaction,Civil,2023-06-29,2023-08-06,38,2.84,Y,428
14574,22,1,Footing Reinforcement Fixing,Structural,2023-02-04,2023-03-05,29,2.9,Y,12
14575,22,2,Internal Plastering,Finishing,2023-03-28,2023-04-27,30,0.34,Y,454
14576,22,3,Internal Plastering,Finishing,2022-12-06,2023-01-01,26,1.89,N,441
14577,22,1,Painting and Polishing,Finishing,2022-08-28,2022-09-12,15,2.36,N,261
14578,22,3,Beam Reinforcement Installation,Structural,2022-11-19,2022-12-08,19,0.6,Y,304
14579,23,2,Floor Tiling,Finishing,2022-12-23,2023-01-18,26,2.26,N,406
14580,23,4,Excavation for Foundations,Civil,2022-08-06,2022-08-30,24,2.12,N,155
14581,23,2,Cable Pulling,Electrical,2023-08-25,2023-10-01,37,0.59,N,464
14582,23,2,Slab Shuttering and Pouring,Structural,2023-03-23,2023-04-23,31,0.67,Y,235
14583,23,2,Panel Installation,Electrical,2023-08-25,2023-09-17,23,1.91,Y,207
14584,23,4,Slab Shuttering and Pouring,Structural,2023-01-13,2023-02-16,34,1.71,N,437
14585,23,3,Underground Drainage,Plumbing,2023-01-03,2023-02-02,30,1.37,Y,278
14586,23,2,Panel Installation,Electrical,2023-02-03,2023-03-06,31,1.59,Y,216
14587,23,3,Underground Drainage,Plumbing,2023-01-14,2023-02-10,27,1.61,Y,157
14588,23,2,Underground Drainage,Plumbing,2024-02-09,2024-02-22,13,2.57,Y,365
14589,23,4,Beam Reinforcement Installation,Structural,2022-07-17,2022-08-20,34,2.96,N,72
14590,23,2,Internal Road Works,Civil,2023-06-03,2023-07-12,39,0.54,N,28
14591,23,2,Internal Plastering,Finishing,2022-07-08,2022-07-27,19,2.43,Y,412
14592,23,2,Panel Installation,Electrical,2023-12-23,2024-01-11,19,2.44,N,273
14593,23,3,Excavation for Foundations,Civil,2023-01-16,2023-01-25,9,1.5,N,365
14594,23,2,Water Supply Line Installation,Plumbing,2022-07-05,2022-07-23,18,2.24,N,43
14595,23,1,Internal Plastering,Finishing,2023-01-20,2023-02-14,25,2.11,N,471
14596,23,4,Water Supply Line Installation,Plumbing,2023-09-08,2023-10-14,36,0.98,N,139
14597,23,4,Floor Tiling,Finishing,2023-07-19,2023-08-24,36,1.97,Y,224
14598,23,2,Footing Reinforcement Fixing,Structural,2023-12-11,2024-01-08,28,1.7,Y,150
14599,23,3,Floor Tiling,Finishing,2023-02-16,2023-03-11,23,2.19,Y,235
14600,23,4,Column Casting,Structural,2023-11-01,2023-11-25,24,2.09,Y,296
14601,23,1,Backfilling and Compaction,Civil,2023-04-12,2023-05-10,28,2.4,Y,307
14602,23,1,Panel Installation,Electrical,2023-07-04,2023-07-14,10,1.19,Y,110
14603,23,3,Cable Pulling,Electrical,2023-05-03,2023-06-04,32,2.62,Y,413
14604,23,1,Beam Reinforcement Installation,Structural,2022-09-20,2022-10-29,39,2.31,Y,338
14605,23,4,Panel Installation,Electrical,2022-12-11,2023-01-03,23,1.59,N,484
14606,23,3,Internal Plastering,Finishing,2022-11-02,2022-11-15,13,2.33,N,465
14607,23,3,Internal Plastering,Finishing,2022-06-24,2022-07-04,10,1.12,Y,72
14608,23,2,Floor Tiling,Finishing,2022-09-12,2022-10-04,22,2.58,Y,418
14609,23,1,Internal Road Works,Civil,2023-05-10,2023-05-27,17,2.97,Y,68
14610,23,2,Underground Drainage,Plumbing,2022-09-15,2022-10-21,36,1.38,Y,416
14611,23,4,Painting and Polishing,Finishing,2024-01-02,2024-01-27,25,1.76,Y,271
14612,23,4,Backfilling and Compaction,Civil,2023-01-20,2023-01-31,11,0.81,Y,381
14613,23,1,Underground Drainage,Plumbing,2023-01-21,2023-02-08,18,1.82,Y,442
14614,23,1,Underground Drainage,Plumbing,2023-09-14,2023-10-02,18,0.91,Y,146
14615,23,1,Column Casting,Structural,2023-04-01,2023-05-08,37,0.81,Y,240
14616,23,2,Water Supply Line Installation,Plumbing,2023-08-04,2023-08-13,9,2.95,Y,141
14617,23,2,Painting and Polishing,Finishing,2023-01-16,2023-02-12,27,2.71,N,495
14618,23,1,Internal Plastering,Finishing,2023-11-28,2023-12-26,28,1.25,Y,116
14619,23,3,Internal Plastering,Finishing,2024-01-17,2024-01-30,13,1.73,N,379
14620,23,4,Backfilling and Compaction,Civil,2022-10-19,2022-10-31,12,1.24,Y,206
14621,23,2,Slab Shuttering and Pouring,Structural,2023-12-19,2024-01-23,35,1.42,N,125
14622,23,3,Conduit Laying,Electrical,2022-08-24,2022-08-31,7,0.33,N,46
14623,23,2,Cable Pulling,Electrical,2022-11-04,2022-11-23,19,0.83,N,97
14624,23,2,Beam Reinforcement Installation,Structural,2022-07-08,2022-07-30,22,1.33,N,458
14625,23,1,Cable Pulling,Electrical,2023-06-28,2023-08-05,38,1.86,Y,227
14626,23,4,Water Supply Line Installation,Plumbing,2023-03-16,2023-04-12,27,1.67,N,147
14627,23,2,Water Supply Line Installation,Plumbing,2023-04-22,2023-05-07,15,2.41,N,181
14628,23,1,Backfilling and Compaction,Civil,2023-07-05,2023-08-05,31,2.29,Y,178
14629,23,3,Floor Tiling,Finishing,2024-02-16,2024-03-18,31,1.4,Y,499
14630,23,3,Column Casting,Structural,2022-08-12,2022-09-14,33,2.19,Y,9
14631,23,1,Painting and Polishing,Finishing,2023-03-11,2023-04-13,33,2.09,Y,476
14632,23,4,Site Clearing and Grading,Civil,2022-09-08,2022-09-25,17,0.36,N,172
14633,23,1,Slab Shuttering and Pouring,Structural,2022-08-22,2022-09-13,22,0.58,Y,42
14634,23,4,Slab Shuttering and Pouring,Structural,2022-09-17,2022-10-03,16,2.86,N,11
14635,23,3,Column Casting,Structural,2022-11-08,2022-11-30,22,0.91,N,374
14636,23,1,Internal Road Works,Civil,2023-07-16,2023-08-10,25,0.36,Y,295
14637,23,1,Cable Pulling,Electrical,2023-07-23,2023-08-18,26,2.35,Y,16
14638,23,4,Site Clearing and Grading,Civil,2022-12-17,2023-01-16,30,1.12,N,12
14639,23,2,Cable Pulling,Electrical,2023-01-02,2023-02-03,32,1.53,Y,294
14640,23,4,Backfilling and Compaction,Civil,2022-07-23,2022-09-01,40,2.24,Y,236
14641,23,2,Cable Pulling,Electrical,2022-12-25,2023-01-10,16,2.97,Y,161
14642,23,3,Column Casting,Structural,2022-09-12,2022-10-13,31,2.7,Y,192
14643,23,4,Excavation for Foundations,Civil,2022-07-31,2022-08-30,30,2.61,Y,439
14644,23,2,Internal Plastering,Finishing,2023-06-13,2023-06-20,7,0.91,N,214
14645,23,1,Painting and Polishing,Finishing,2023-02-16,2023-03-10,22,2.11,N,312
14646,23,4,Water Supply Line Installation,Plumbing,2023-02-14,2023-03-07,21,0.92,N,48
14647,23,4,Internal Plastering,Finishing,2023-04-03,2023-05-11,38,0.47,Y,311
14648,23,2,Slab Shuttering and Pouring,Structural,2023-05-22,2023-06-20,29,2.78,Y,294
14649,23,1,Floor Tiling,Finishing,2023-04-22,2023-05-13,21,2.58,N,320
14650,23,2,Column Casting,Structural,2022-08-20,2022-09-28,39,2.57,N,43
14651,23,4,Cable Pulling,Electrical,2023-07-16,2023-08-09,24,0.41,N,267
14652,23,1,Floor Tiling,Finishing,2022-10-19,2022-11-07,19,1.98,Y,341
14653,23,2,Conduit Laying,Electrical,2022-09-07,2022-10-17,40,1.59,N,288
14654,23,4,Underground Drainage,Plumbing,2023-09-25,2023-11-03,39,1.68,Y,435
14655,23,1,Beam Reinforcement Installation,Structural,2023-12-27,2024-01-25,29,0.64,N,170
14656,23,4,Site Clearing and Grading,Civil,2023-11-15,2023-12-07,22,2.27,N,475
14657,23,1,Column Casting,Structural,2022-12-31,2023-02-01,32,1.61,Y,407
14658,23,1,Water Supply Line Installation,Plumbing,2023-03-18,2023-03-30,12,1.57,Y,301
14659,23,4,Column Casting,Structural,2022-06-29,2022-07-25,26,2.81,Y,141
14660,23,1,Site Clearing and Grading,Civil,2022-09-30,2022-11-01,32,0.41,N,474
14661,23,2,Panel Installation,Electrical,2022-07-09,2022-08-05,27,2.66,N,352
14662,23,4,Excavation for Foundations,Civil,2022-07-07,2022-08-03,27,1.05,N,192
14663,23,4,Column Casting,Structural,2023-07-16,2023-07-25,9,1.76,N,312
14664,23,4,Internal Plastering,Finishing,2023-04-30,2023-05-16,16,2.48,N,247
14665,23,1,Conduit Laying,Electrical,2023-01-23,2023-02-16,24,1.49,Y,233
14666,23,2,Column Casting,Structural,2023-11-20,2023-12-21,31,1.38,N,228
14667,23,4,Internal Road Works,Civil,2024-02-01,2024-03-03,31,2.66,Y,474
14668,23,3,Panel Installation,Electrical,2022-07-14,2022-07-23,9,2.99,N,317
14669,23,1,Beam Reinforcement Installation,Structural,2023-12-19,2024-01-26,38,2.87,Y,372
14670,23,4,Conduit Laying,Electrical,2022-09-16,2022-09-29,13,2.44,N,43
14671,23,3,Conduit Laying,Electrical,2023-02-10,2023-02-18,8,2.8,N,328
14672,23,3,Water Supply Line Installation,Plumbing,2023-04-14,2023-05-16,32,2.62,Y,396
14673,23,3,Water Supply Line Installation,Plumbing,2023-07-19,2023-08-26,38,1.84,N,129
14674,23,4,Excavation for Foundations,Civil,2023-01-16,2023-02-18,33,2.12,Y,281
14675,23,3,Internal Plastering,Finishing,2023-06-21,2023-07-27,36,2.09,N,492
14676,23,2,Underground Drainage,Plumbing,2023-07-05,2023-07-30,25,1.93,Y,340
14677,23,1,Panel Installation,Electrical,2022-09-30,2022-10-28,28,2.64,N,174
14678,23,2,Site Clearing and Grading,Civil,2023-11-08,2023-12-05,27,1.14,N,400
14679,23,4,Water Supply Line Installation,Plumbing,2022-11-22,2022-12-25,33,1.35,Y,432
14680,23,2,Water Supply Line Installation,Plumbing,2022-10-18,2022-11-27,40,2.76,Y,191
14681,23,1,Cable Pulling,Electrical,2023-11-13,2023-12-18,35,0.78,Y,164
14682,23,1,Cable Pulling,Electrical,2022-11-21,2022-12-15,24,1.4,Y,32
14683,23,3,Footing Reinforcement Fixing,Structural,2022-08-25,2022-09-19,25,1.05,N,208
14684,23,3,Slab Shuttering and Pouring,Structural,2023-02-18,2023-03-21,31,2.7,Y,357
14685,23,4,Floor Tiling,Finishing,2023-08-30,2023-10-01,32,1.55,N,262
14686,23,1,Underground Drainage,Plumbing,2022-12-31,2023-01-08,8,2.88,Y,397
14687,23,3,Floor Tiling,Finishing,2022-09-04,2022-09-12,8,2.88,Y,157
14688,23,1,Internal Plastering,Finishing,2023-02-08,2023-02-21,13,2.93,N,38
14689,23,4,Painting and Polishing,Finishing,2022-06-30,2022-07-20,20,2.04,Y,327
14690,23,3,Beam Reinforcement Installation,Structural,2022-11-24,2022-12-04,10,2.94,Y,32
14691,23,2,Backfilling and Compaction,Civil,2023-09-16,2023-10-03,17,0.37,Y,252
14692,23,2,Painting and Polishing,Finishing,2022-12-19,2023-01-04,16,2.85,Y,219
14693,23,2,Excavation for Foundations,Civil,2023-07-10,2023-08-17,38,0.89,Y,337
14694,23,1,Painting and Polishing,Finishing,2022-11-05,2022-12-11,36,2.02,Y,130
14695,23,1,Water Supply Line Installation,Plumbing,2022-11-24,2022-12-06,12,0.41,N,41
14696,23,3,Beam Reinforcement Installation,Structural,2022-09-28,2022-10-12,14,0.81,Y,221
14697,23,1,Column Casting,Structural,2022-10-18,2022-10-26,8,2.98,Y,375
14698,23,2,Conduit Laying,Electrical,2022-07-15,2022-08-10,26,1.05,Y,398
14699,23,4,Underground Drainage,Plumbing,2022-09-08,2022-09-17,9,0.67,N,420
14700,23,1,Excavation for Foundations,Civil,2023-03-08,2023-04-15,38,2.73,Y,111
14701,23,3,Footing Reinforcement Fixing,Structural,2022-12-12,2022-12-26,14,1.49,Y,373
14702,23,4,Footing Reinforcement Fixing,Structural,2022-10-23,2022-11-14,22,1.09,Y,132
14703,23,4,Column Casting,Structural,2023-11-26,2023-12-12,16,0.55,Y,273
14704,23,2,Beam Reinforcement Installation,Structural,2022-08-05,2022-08-24,19,0.46,Y,321
14705,23,1,Column Casting,Structural,2023-09-15,2023-10-14,29,0.42,Y,237
14706,23,4,Internal Plastering,Finishing,2022-10-06,2022-10-15,9,1.93,N,190
14707,23,4,Painting and Polishing,Finishing,2023-01-31,2023-02-17,17,2.66,N,16
14708,23,4,Floor Tiling,Finishing,2022-12-13,2023-01-08,26,1.04,Y,410
14709,23,4,Underground Drainage,Plumbing,2022-09-26,2022-11-01,36,1.73,N,268
14710,23,2,Water Supply Line Installation,Plumbing,2024-01-20,2024-02-25,36,1.07,N,52
14711,23,2,Excavation for Foundations,Civil,2023-05-24,2023-06-14,21,1.17,N,171
14712,23,1,Conduit Laying,Electrical,2023-07-24,2023-08-26,33,1.54,N,293
14713,23,2,Water Supply Line Installation,Plumbing,2023-05-05,2023-05-28,23,0.92,Y,61
14714,23,2,Slab Shuttering and Pouring,Structural,2022-09-14,2022-09-25,11,2.1,Y,395
14715,23,3,Conduit Laying,Electrical,2023-11-01,2023-11-17,16,0.83,N,458
14716,23,1,Column Casting,Structural,2022-11-28,2022-12-20,22,0.69,Y,151
14717,23,1,Panel Installation,Electrical,2023-02-12,2023-03-22,38,2.99,N,160
14718,23,3,Internal Road Works,Civil,2023-03-05,2023-03-23,18,0.92,Y,276
14719,23,2,Internal Plastering,Finishing,2023-12-18,2023-12-27,9,1.16,Y,122
14720,23,2,Internal Plastering,Finishing,2023-07-25,2023-08-19,25,1.61,Y,209
14721,23,3,Underground Drainage,Plumbing,2022-11-26,2022-12-12,16,2.7,N,149
14722,23,4,Internal Plastering,Finishing,2023-07-11,2023-07-20,9,1.12,Y,15
14723,23,3,Panel Installation,Electrical,2023-07-24,2023-08-05,12,2.95,N,399
14724,23,4,Panel Installation,Electrical,2023-08-01,2023-09-06,36,2.62,Y,240
14725,23,4,Water Supply Line Installation,Plumbing,2023-08-13,2023-09-20,38,2.57,N,106
14726,23,3,Water Supply Line Installation,Plumbing,2023-10-17,2023-11-21,35,0.92,Y,35
14727,23,4,Panel Installation,Electrical,2022-07-30,2022-08-23,24,2.51,Y,364
14728,23,4,Excavation for Foundations,Civil,2023-01-01,2023-01-18,17,2.85,Y,268
14729,23,2,Painting and Polishing,Finishing,2023-10-09,2023-11-05,27,2.48,Y,198
14730,23,4,Excavation for Foundations,Civil,2022-10-24,2022-11-20,27,2.34,N,275
14731,23,4,Backfilling and Compaction,Civil,2024-01-16,2024-02-18,33,0.77,Y,153
14732,23,1,Cable Pulling,Electrical,2022-11-06,2022-11-17,11,0.83,N,259
14733,23,4,Slab Shuttering and Pouring,Structural,2022-08-05,2022-09-09,35,1.78,N,337
14734,23,2,Backfilling and Compaction,Civil,2023-04-02,2023-04-11,9,2.21,Y,373
14735,23,2,Conduit Laying,Electrical,2024-01-14,2024-01-22,8,1.25,N,180
14736,23,2,Underground Drainage,Plumbing,2022-09-25,2022-11-01,37,1.92,N,212
14737,23,3,Cable Pulling,Electrical,2023-06-07,2023-06-14,7,1.99,N,92
14738,23,3,Floor Tiling,Finishing,2022-10-08,2022-10-27,19,2.68,Y,344
14739,23,3,Panel Installation,Electrical,2023-08-25,2023-09-30,36,0.53,N,336
14740,23,3,Column Casting,Structural,2022-12-09,2023-01-02,24,0.37,N,374
14741,23,2,Column Casting,Structural,2023-08-12,2023-09-13,32,1.93,Y,150
14742,23,4,Panel Installation,Electrical,2022-08-12,2022-09-19,38,0.5,N,376
14743,23,3,Conduit Laying,Electrical,2024-01-07,2024-01-22,15,2.36,Y,374
14744,23,2,Site Clearing and Grading,Civil,2022-06-29,2022-08-06,38,2.7,N,47
14745,23,4,Beam Reinforcement Installation,Structural,2023-02-13,2023-03-23,38,1.25,Y,31
14746,23,1,Backfilling and Compaction,Civil,2023-12-21,2024-01-30,40,1.62,N,226
14747,23,2,Excavation for Foundations,Civil,2022-10-11,2022-11-20,40,2.42,N,210
14748,23,4,Site Clearing and Grading,Civil,2023-08-18,2023-09-15,28,2.05,Y,177
14749,23,2,Beam Reinforcement Installation,Structural,2023-03-08,2023-04-06,29,0.87,Y,36
14750,23,4,Excavation for Foundations,Civil,2024-01-30,2024-03-05,35,0.75,N,10
14751,23,3,Water Supply Line Installation,Plumbing,2022-12-06,2022-12-30,24,0.5,N,49
14752,23,1,Floor Tiling,Finishing,2022-08-12,2022-08-19,7,1.16,N,46
14753,23,4,Beam Reinforcement Installation,Structural,2023-04-19,2023-05-15,26,1.46,Y,167
14754,23,3,Floor Tiling,Finishing,2023-08-12,2023-09-13,32,1.15,N,168
14755,23,2,Excavation for Foundations,Civil,2023-10-01,2023-10-08,7,1.73,N,89
14756,23,3,Internal Road Works,Civil,2023-07-12,2023-08-06,25,1.8,N,120
14757,24,1,Excavation for Foundations,Civil,2024-01-05,2024-02-12,38,0.79,N,70
14758,24,2,Cable Pulling,Electrical,2022-04-13,2022-05-07,24,1.02,Y,431
14759,24,2,Panel Installation,Electrical,2024-03-06,2024-03-18,12,2.59,Y,6
14760,24,3,Cable Pulling,Electrical,2023-09-30,2023-10-15,15,1.87,Y,473
14761,24,3,Floor Tiling,Finishing,2024-02-25,2024-03-11,15,2.07,Y,173
14762,24,3,Conduit Laying,Electrical,2024-01-15,2024-02-12,28,1.88,Y,69
14763,24,1,Internal Road Works,Civil,2022-05-10,2022-06-16,37,0.82,N,170
14764,24,3,Internal Plastering,Finishing,2023-12-21,2024-01-08,18,2.5,N,38
14765,24,3,Internal Road Works,Civil,2024-01-16,2024-01-28,12,1.24,N,265
14766,24,4,Internal Road Works,Civil,2023-02-13,2023-03-22,37,0.76,N,424
14767,24,2,Backfilling and Compaction,Civil,2022-10-05,2022-10-20,15,1.69,N,124
14768,24,1,Conduit Laying,Electrical,2023-08-24,2023-10-03,40,2.33,N,149
14769,24,2,Footing Reinforcement Fixing,Structural,2022-05-20,2022-05-27,7,1.64,N,348
14770,24,1,Underground Drainage,Plumbing,2023-06-06,2023-06-27,21,1.23,Y,381
14771,24,3,Painting and Polishing,Finishing,2022-11-07,2022-12-02,25,0.71,N,329
14772,24,2,Slab Shuttering and Pouring,Structural,2024-03-17,2024-03-24,7,1.38,Y,292
14773,24,3,Slab Shuttering and Pouring,Structural,2023-12-10,2024-01-16,37,1.04,N,347
14774,24,3,Internal Plastering,Finishing,2023-01-02,2023-01-31,29,1.7,Y,105
14775,24,1,Excavation for Foundations,Civil,2024-01-30,2024-02-10,11,1.27,Y,268
14776,24,4,Column Casting,Structural,2022-01-23,2022-02-23,31,1.69,Y,299
